subject_id,sweep_type,metric_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,step_index,rmse,mae,true_sdnn,pred_sdnn,sdnn_ratio,sdnn_deficit,true_rmssd,pred_rmssd,rmssd_ratio,rmssd_deficit,count
17052,waveform_context,rr,TimesFM,2048,256,2048,256,0,3.676405191421509,3.06697678565979,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,1,5.494870185852051,4.047526836395264,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,2,6.421234607696533,5.1527485847473145,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,3,6.835460186004639,5.839469909667969,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,4,7.24265193939209,6.249382972717285,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,5,7.203778266906738,5.826480865478516,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,6,6.737163543701172,5.55956506729126,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,7,6.357047080993652,5.484344482421875,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,8,6.595201015472412,5.309115409851074,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,9,6.680002212524414,5.399190425872803,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,10,6.435394287109375,5.413352012634277,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,11,6.962055683135986,5.777007579803467,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,12,7.296077728271484,6.093196868896484,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,13,7.489211559295654,6.273292541503906,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,14,7.580045223236084,6.109572410583496,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,15,7.270481109619141,5.893254280090332,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,16,7.4418768882751465,6.138634204864502,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,17,7.759167194366455,6.067992210388184,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,18,7.961724758148193,6.505216121673584,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,19,7.609494686126709,6.103152751922607,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,20,8.133857727050781,6.439242362976074,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,21,8.922231674194336,7.371908187866211,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,22,8.12575626373291,6.451362609863281,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,23,8.299562454223633,6.856173515319824,NA,NA,NA,NA,NA,NA,NA,NA,64
17052,waveform_context,rr,TimesFM,2048,256,2048,256,24,8.027295112609863,6.6763763427734375,NA,NA,NA,NA,NA,NA,NA,NA,64
