subject_id,sweep_type,metric_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,step_index,rmse,mae,true_sdnn,pred_sdnn,sdnn_ratio,sdnn_deficit,true_rmssd,pred_rmssd,rmssd_ratio,rmssd_deficit,count
19830,waveform_context,rr,TimesFM,2048,256,2048,256,0,30.097503662109375,13.249631881713867,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,1,29.354412078857422,13.338188171386719,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,2,29.029003143310547,13.631193161010742,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,3,29.068613052368164,13.962811470031738,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,4,28.717937469482422,14.090015411376953,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,5,29.190105438232422,14.55419635772705,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,6,28.75843620300293,14.323362350463867,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,7,28.746814727783203,14.437634468078613,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,8,27.980670928955078,13.796545028686523,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,9,28.79688835144043,14.420405387878418,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,10,28.757112503051758,14.313020706176758,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,11,28.34560775756836,14.031373977661133,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,12,28.838598251342773,14.743305206298828,NA,NA,NA,NA,NA,NA,NA,NA,64
19830,waveform_context,rr,TimesFM,2048,256,2048,256,13,29.514867782592773,14.506661415100098,NA,NA,NA,NA,NA,NA,NA,NA,64
