subject_id,sweep_type,metric_type,model,context_length,horizon,rr_context_beats,rr_horizon_beats,step_index,rmse,mae,true_sdnn,pred_sdnn,sdnn_ratio,sdnn_deficit,true_rmssd,pred_rmssd,rmssd_ratio,rmssd_deficit,count
18177,waveform_context,rr,TimesFM,2048,256,2048,256,0,5.064342021942139,2.0429129600524902,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,1,5.032029628753662,2.5209081172943115,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,2,4.867531776428223,2.7779295444488525,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,3,8.101439476013184,3.2018768787384033,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,4,9.469645500183105,3.721255302429199,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,5,7.481563091278076,3.4906439781188965,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,6,9.03184986114502,4.3188323974609375,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,7,9.293461799621582,4.039213180541992,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,8,7.548563003540039,3.4725401401519775,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,9,6.249528884887695,3.470681667327881,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,10,8.225689888000488,4.007011413574219,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,11,9.023921012878418,4.014433860778809,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,12,7.257972717285156,3.402491807937622,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,13,5.962490081787109,3.3726277351379395,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,14,7.988627910614014,3.925586462020874,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,15,8.850465774536133,3.9284839630126953,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,16,7.0747809410095215,3.2904844284057617,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,17,5.854196071624756,3.37846040725708,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,18,7.958752632141113,3.8686225414276123,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,19,8.88216781616211,3.8609542846679688,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,20,7.526976108551025,3.9013566970825195,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,21,9.01846981048584,4.591973304748535,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,22,9.163018226623535,4.097498893737793,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,23,7.3241777420043945,3.5287578105926514,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,24,5.945123672485352,3.3509392738342285,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,25,8.087496757507324,3.9557507038116455,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,26,9.05837345123291,4.1040263175964355,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,27,7.73967981338501,3.8947956562042236,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,28,9.094834327697754,4.481009483337402,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,29,9.40294075012207,4.190614700317383,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,30,7.2828898429870605,3.723132371902466,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,31,5.727761268615723,3.1823976039886475,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,32,8.03562068939209,3.9417104721069336,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,33,9.312033653259277,4.16465425491333,NA,NA,NA,NA,NA,NA,NA,NA,64
18177,waveform_context,rr,TimesFM,2048,256,2048,256,34,7.39620304107666,3.7423558235168457,NA,NA,NA,NA,NA,NA,NA,NA,64
